id,name,symbol,slug,isActive,isFiat,circulatingSupply,maxSupply,dateAdded,numMarketPairs,rank,lastUpdated,tags,price,volume24,volumeChange24,percentChangeHr,percentChange24,percentChangeWk,percentChange30Day,marketCap,marketCapDominance,fullyDilutedMarketCap,lastUpdated
6554,GamerCoin,GHX,gamercoin,FALSE,FALSE,476672501,8.80E+08,2020-08-12T00:00,7,901,2022-12-22T20:46,"[[""marketplace""::""gaming""]]",0.008815461,67687.83672,-50.3179,1.3271943,-0.36454374,-13.316164,0,4202087.858,0,7757605.71,2022-12-22T20:46
7866,Monavale,MONA,monavale,FALSE,FALSE,10414,11300,2020-12-06T00:00,5,902,2022-12-22T20:46,"[[""collectibles-nfts""::""metaverse""]]",401.9673129,45137.705,66.5262,0.62882394,0.8939474,-1.7346741,0,4186138.875,0,4542230.64,2022-12-22T20:46
9291,Ternoa,CAPS,ternoa,FALSE,FALSE,651975677,2.50E+09,2021-04-19T00:00,23,903,2022-12-22T20:46,"[[""collectibles-nfts""::""ethereum-ecosystem""::""polkadot-ecosystem""]]",0.006419103,194775.8088,-3.4957,1.2389656,0.6062597,-3.8071938,0,4185099.313,0,1.60E+07,2022-12-22T20:46
8495,Everest,ID,everest,FALSE,FALSE,116700000,8.00E+08,2021-02-17T00:00,13,904,2022-12-22T20:46,[[]],0.035819394,97303.38164,89.3784,1.9400356,1.6745886,-4.4742374,0,4180123.316,0,2.87E+07,2022-12-22T20:46
4167,Bitrue Coin,BTR,bitrue-coin,FALSE,FALSE,131421228,1.00E+09,2019-07-25T00:00,22,905,2022-12-22T20:46,"[[""marketplace""::""centralized-exchange""]]",0.031610522,2529920.085,-1.281,2.147088,2.6549263,2.9055324,0,4154293.634,0,3.16E+07,2022-12-22T20:46
7588,Gameswap,GSWAP,gameswap,FALSE,FALSE,11119665,2.00E+07,2020-11-04T00:00,3,906,2022-12-22T20:46,"[[""collectibles-nfts""::""decentralized-exchange-dex-token""::""gaming""::""yield-farming""::""avalanche-ecosystem""]]",0.373032424,15045.28356,51.933,1.9475925,4.8795185,1.2738179,0,4147995.637,0,7460648.48,2022-12-22T20:46
5309,OG Fan Token,OG,og-fan-token,FALSE,FALSE,1757909,0,2020-03-12T00:00,22,907,2022-12-22T20:46,"[[""sports""::""fan-token""::""soccer""]]",2.353518234,1543017.405,-33.4449,0.28916365,-1.7077782,-14.519805,0,4137270.886,0,1.18E+07,2022-12-22T20:46
5719,CACHE Gold,CGT,cache-gold,FALSE,FALSE,69824,0,2020-06-22T00:00,13,908,2022-12-22T20:46,[[]],59.23765022,3114.269317,0,0.01194099,1.7312621,1.4078547,0,4136216.205,0,5969437.84,2022-12-22T20:46
9511,Dfyn Network,DFYN,dfyn-network,FALSE,FALSE,167185679,2.50E+08,2021-04-30T00:00,69,909,2022-12-22T20:46,"[[""amm""::""algorand-ecosystem""::""arbitrum-ecosytem""]]",0.024729315,253230.3604,16.9618,0.7715328,-2.393383,-0.64743227,0,4134387.399,0,6182328.87,2022-12-22T20:46
13727,Shiryo,SHIRYO,shiryo-inu,FALSE,FALSE,561720368,1.00E+18,2021-11-02T03:34:29,8,910,2022-12-22T20:46,[[]],4.20E-12,8906.329837,-18.6972,1.9472247,2.8090918,-10.685377,0,4126347.561,0,4202639,2022-12-22T20:46
5601,STAKE,STAKE,xdai,FALSE,FALSE,8460044,8537500,2020-05-19T00:00,65,911,2022-12-22T20:46,"[[""defi""::""exnetwork-capital-portfolio""]]",0.487189777,991.3663208,17575.4665,1.841649,-8.05857,-23.247885,0,4121647.116,0,4159382.72,2022-12-22T20:46
624,bitCNY,BITCNY,bitcny,FALSE,FALSE,28245600,0,2014-09-23T00:00,3,912,2022-12-22T20:46,"[[""store-of-value""::""defi""::""stablecoin""]]",0.144925431,1275942.753,4.4258,0.16154988,-0.1120788,1.4501617,0,4093505.766,0,4093505.77,2022-12-22T20:46
9741,Solanium,SLIM,solanium,FALSE,FALSE,100000000,1.00E+08,2021-05-12T00:00,14,913,2022-12-22T20:46,"[[""solana-ecosystem""::""petrock-capital-portfolio""::""skyvision-capital-portfolio""]]",0.040640171,1970103.742,268.482,5.6992097,55.96465,24.679209,0,4064017.136,0,4064017.14,2022-12-22T20:46
8408,Govi,GOVI,govi,FALSE,FALSE,17860146,0,2021-02-05T00:00,10,914,2022-12-22T20:46,"[[""defi""::""derivatives""]]",0.225609,263890.8428,1.4758,1.8582612,0.6252893,-4.364296,0,4029409.673,0,7219487.99,2022-12-22T20:46
8669,Sovryn,SOV,sovryn,FALSE,FALSE,23422551,1.00E+08,2021-03-03T00:00,13,915,2022-12-22T20:46,[[]],0.171964646,69875.88627,1.8121,1.1864829,1.5022432,-11.206141,0,4027850.726,0,1.72E+07,2022-12-22T20:46
7591,Misbloc,MSB,misbloc,FALSE,FALSE,199015036,0,2020-11-04T00:00,5,916,2022-12-22T20:46,[[]],0.020200931,1131410.233,4.9221,-0.0734652,-2.076619,-17.566446,0,4020289.098,0,6060279.41,2022-12-22T20:46
13503,Town Star,TOWN,town-star,FALSE,FALSE,273243569,1.00E+09,2021-10-28T16:18:52,18,917,2022-12-22T20:46,[[]],0.014637062,419776.8068,-2.8167,1.9448193,-0.54211956,-18.697937,0,3999482.933,0,1.46E+07,2022-12-22T20:46
15463,SIDUS,SIDUS,sidus,FALSE,FALSE,-466057736,3.00E+10,2021-12-15T14:37:58,14,918,2022-12-22T20:46,"[[""gaming""::""alameda-research-portfolio""::""play-to-earn""::""bullperks-launchpad""::""animoca-brands-portfolio""::""okex-blockdream-ventures-portfolio""]]",0.001043919,440457.3784,1.4215,1.2115779,-2.5109386,-14.507373,0,3997072.086,0,3.13E+07,2022-12-22T20:46
3617,ILCOIN,ILC,ilcoin,FALSE,FALSE,907899103,2.50E+09,2018-11-26T00:00,16,919,2022-12-22T20:46,"[[""mineable""::""medium-of-exchange""::""filesharing""::""quantum-resistant""]]",0.004385006,4570.891289,19.8548,4.5330467,7.820254,-0.13281167,0,3981142.607,0,1.10E+07,2022-12-22T20:46
6709,Vidya,VIDYA,vidya,FALSE,FALSE,40572477,5.00E+07,2020-08-25T00:00,11,920,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""]]",0.097106461,237771.1262,-6.3543,1.9514753,-2.8463254,-7.564669,0,3939849.73,0,4855323.07,2022-12-22T20:46
17523,TomTomCoin,TOMS,tomtomcoin,FALSE,FALSE,1591000000,5.00E+09,2022-01-21T04:17:31,4,921,2022-12-22T20:46,[[]],0.002471203,328516.2353,1291.8025,1.2918506,11.427822,11.623544,0,3931683.641,0,1.24E+07,2022-12-22T20:46
8720,Inverse Finance,INV,inverse-finance,FALSE,FALSE,93725,0,2021-03-08T00:00,32,922,2022-12-22T20:46,"[[""defi""::""dao""::""yield-aggregator""::""lending-borowing""]]",41.78563315,132449.6261,-50.2364,0.4969283,-0.5992893,-9.593917,0,3916384.965,0,1.02E+07,2022-12-22T20:46
8648,ChainGuardians,CGG,chain-guardians,FALSE,FALSE,61478209,1.20E+08,2021-03-02T00:00,45,923,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""polkastarter""::""polygon-ecosystem""::""play-to-earn""::""skyvision-capital-portfolio""]]",0.063588672,175143.4181,3.8536,0.264116,-0.00911222,-2.1814141,0,3909317.657,0,7630640.62,2022-12-22T20:46
5839,AnimalGo,GOM2,animalgo,FALSE,FALSE,966864393,9.94E+08,2020-07-14T00:00,6,924,2022-12-22T20:46,[[]],0.004027561,102777.715,43.2509,0.3236409,-0.36214986,-10.23757,0,3894105.271,0,4003369.65,2022-12-22T20:46
16678,NFT Worlds,WRLD,nft-worlds,FALSE,FALSE,651090664,5.00E+09,2021-12-30T09:55:36,27,925,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""metaverse""]]",0.005968387,86703.79748,24.2713,1.7080704,11.65648,-14.407752,0,3885961.005,0,2.98E+07,2022-12-22T20:46
14304,Gamium,GMM,gamium,FALSE,FALSE,-1227434481,5.00E+10,2021-11-11T03:50:30,23,926,2022-12-22T20:46,"[[""collectibles-nfts""::""defi""::""interoperability""::""staking""::""dao""::""governance""::""metaverse""::""dao-maker""]]",3.32E-04,398996.3508,-43.8633,-0.25683096,-2.199691,1.1319079,0,3865575.392,0,1.66E+07,2022-12-22T20:46
8917,Shyft Network,SHFT,shyft-network,FALSE,FALSE,568259243,2.52E+09,2021-03-23T00:00,13,927,2022-12-22T20:46,"[[""identity""::""algorand-ecosystem""::""polkastarter""::""polygon-ecosystem""::""spartan-group""]]",0.00678702,231868.496,595.5618,-7.6561913,3.909692,-22.622679,0,3856787.047,0,1.71E+07,2022-12-22T20:46
2474,Matrix AI Network,MAN,matrix-ai-network,FALSE,FALSE,214302041,1.00E+09,2018-01-27T00:00,12,928,2022-12-22T20:46,"[[""mineable""::""platform""::""ai-big-data""::""collectibles-nfts""::""gaming""::""metaverse""::""bnb-chain""]]",0.017803321,974576.6018,41.4447,0.05386492,6.1495767,18.937597,0,3815288.103,0,1.78E+07,2022-12-22T20:46
8579,Polkamarkets,POLK,polkamarkets,FALSE,FALSE,96054553,1.00E+08,2021-02-24T00:00,14,929,2022-12-22T20:46,"[[""defi""::""prediction-markets""::""polkadot""::""polkastarter""::""polygon-ecosystem""]]",0.039336858,102147.6119,40.6691,2.164736,-0.35348105,-8.6327095,0,3778484.34,0,3933685.82,2022-12-22T20:46
9176,RocketX exchange,RVF,rocket-vault-rocketx,FALSE,FALSE,64225493,9.94E+07,2021-04-13T00:00,11,930,2022-12-22T20:46,"[[""duckstarter""::""ferrum-network""]]",0.058823725,19079.64573,37.75,0.44320446,-5.464651,-14.169063,0,3777982.722,0,5847078.24,2022-12-22T20:46
8049,Tornado Cash,TORN,torn,FALSE,FALSE,1099794,1.00E+07,2020-12-18T00:00,59,931,2022-12-22T20:46,"[[""dao""]]",3.426712422,5045386.359,-23.0999,0.9348562,-7.2237706,-33.11256,0,3768680.19,0,3.43E+07,2022-12-22T20:46
372,Bytecoin,BCN,bytecoin-bcn,FALSE,FALSE,-616764914,1.84E+11,2014-06-17T00:00,13,932,2022-12-22T20:46,"[[""mineable""::""pow""::""cryptonight""::""medium-of-exchange""::""privacy""::""payments""]]",2.05E-05,16088.74017,111.9373,7.9602504,-0.07855521,2.922495,0,3767781.8,0,3776034.57,2022-12-22T20:46
15137,Napoli Fan Token,NAP,napoli-fan-token,FALSE,FALSE,1350192,0,2021-11-24T17:25:40,5,933,2022-12-22T20:46,"[[""sports""::""fan-token""]]",2.789854333,367120.7733,17.752,1.2989722,0.6631832,3.3549387,0,3766839.001,0,2.79E+07,2022-12-22T20:46
2601,1World,1WO,1world,FALSE,FALSE,37219452,0,2018-03-21T00:00,2,934,2022-12-22T20:46,"[[""algorand-ecosystem""]]",0.101181634,6753.786234,15.6159,-0.00209504,2.7172081,-0.00982925,0,3765925.059,0,3765925.06,2022-12-22T20:46
2608,Mithril,MITH,mithril,FALSE,FALSE,1000000000,0,2018-03-24T00:00,40,935,2022-12-22T20:46,"[[""media""::""content-creation""::""smart-contracts""]]",0.003762707,1585393.453,-47.4684,0.8916245,-0.836944,-57.11105,0,3762706.902,0,3762706.9,2022-12-22T20:46
7975,Venus LINK,vLINK,venus-link,FALSE,FALSE,30907312,0,2020-12-14T00:00,1,936,2022-12-22T20:46,"[[""bnb-chain""]]",0.120934153,14047.72739,-80.7637,0.95988387,0.80103767,-8.647417,0,3737749.588,0,3737749.59,2022-12-22T20:46
3756,#MetaHash,MHC,metahash,FALSE,FALSE,-622550276,9.20E+09,2019-02-21T00:00,9,937,2022-12-22T20:46,[[]],0.001010293,10277.5347,-25.6646,0.5840518,-0.15711579,0.2046391,0,3710215.905,0,9294692.33,2022-12-22T20:46
2429,Mobius,MOBI,mobius,FALSE,FALSE,517157817,0,2018-01-19T00:00,6,938,2022-12-22T20:46,"[[""platform""::""iot""::""payments""]]",0.007173965,15273.95962,123.0839,2.6230705,4.307327,-3.5992475,0,3710072.126,0,6370481,2022-12-22T20:46
10294,DeFi Land,DFL,defi-land,FALSE,FALSE,-1769808518,9.77E+09,2021-11-25T00:48:37,12,939,2022-12-22T20:46,"[[""defi""::""gaming""::""solana-ecosystem""::""animoca-brands-portfolio""]]",0.00146897,76218.19336,-20.486,-0.09048616,3.8770623,43.173653,0,3709381.837,0,1.44E+07,2022-12-22T20:46
19623,Wombat Exchange,WOM,wombat-exchange,FALSE,FALSE,31278264,1.00E+09,2022-04-19T16:48:44,14,940,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""defi""::""binance-smart-chain""::""dex""]]",0.118310007,138154.7936,41.9746,1.5481783,-9.7140045,-18.71758,0,3700531.681,0,1.18E+08,2022-12-22T20:46
19747,MandoX V2,MANDOX,mandox-v2,FALSE,FALSE,664375917,5.00E+13,2021-12-01T06:32:52,4,941,2022-12-22T20:46,[[]],2.48E-07,3772.737429,-22.5128,2.6889467,5.0929995,-16.022804,0,3698774.656,0,1.24E+07,2022-12-22T20:46
11531,Portugal National Team Fan Token,POR,portugal-national-team-fan-token,FALSE,FALSE,3102534,0,2021-09-01T06:49:29,13,942,2022-12-22T20:46,"[[""sports""::""fan-token""]]",1.179750862,1495513.766,54.931,0.12958597,6.4651303,-22.834995,0,3660217.16,0,2.36E+07,2022-12-22T20:46
9220,StrikeX,STRX,strikecoin,FALSE,FALSE,136008946,1.00E+09,2021-04-14T00:00,6,943,2022-12-22T20:46,"[[""bnb-chain""]]",0.026900144,16729.58228,-21.3682,1.3770733,-3.3233545,-7.459338,0,3658660.264,0,2.69E+07,2022-12-22T20:46
11308,Fenerbahçe Token,FB,fenerbahce-token,FALSE,FALSE,2180000,1.91E+08,2021-08-19T00:00,4,944,2022-12-22T20:46,"[[""sports""::""fan-token""]]",1.677241998,990595.7258,-61.4684,-2.9992585,-3.963372,4.7174006,0,3656387.557,0,3.20E+08,2022-12-22T20:46
11150,DeFine,DFA,define,FALSE,FALSE,56181518,5.00E+08,2021-08-02T00:00,21,945,2022-12-22T20:46,"[[""collectibles-nfts""::""entertainment""]]",0.06497175,2289790.305,-34.7428,0.87568516,-1.5467643,-4.963087,0,3650211.56,0,3.25E+07,2022-12-22T20:46
1903,HyperCash,HC,hypercash,FALSE,FALSE,45071909,8.40E+07,2017-08-20T00:00,16,946,2022-12-22T20:46,"[[""mineable""::""marketplace""::""payments""::""state-channel""]]",0.080645377,60407.84231,73.7139,0.26971182,3.9303582,-10.715108,0,3634841.126,0,6774211.68,2022-12-22T20:46
1947,Monetha,MTH,monetha,FALSE,FALSE,402400000,4.02E+08,2017-09-06T00:00,10,947,2022-12-22T20:46,"[[""marketplace""::""reputation""::""smart-contracts""]]",0.009028389,371088.5412,8.9457,0.24682748,-1.0784732,-9.827257,0,3633023.541,0,3633023.54,2022-12-22T20:46
4060,TrustVerse,TRV,trustverse,FALSE,FALSE,758063258,0,2019-07-18T00:00,6,948,2022-12-22T20:46,[[]],0.004771642,81265.91537,55.9297,1.0295546,0.82389313,-16.16691,0,3617206.375,0,4771641.86,2022-12-22T20:46
7509,BoringDAO,BOR,boringdao,FALSE,FALSE,143641,200000,2020-10-26T00:00,7,949,2022-12-22T20:46,"[[""defi""::""polygon-ecosystem""]]",25.15099577,309.2537393,0,1.9475744,-2.5742762,-17.592884,0,3612737.24,0,5030199.15,2022-12-22T20:46
14745,Kromatika,KROM,kromatika,FALSE,FALSE,80280675,1.00E+08,2021-11-18T03:46:05,19,950,2022-12-22T20:46,"[[""derivatives""::""dao""::""ethereum-ecosystem""::""governance""::""polygon-ecosystem""::""arbitrum-ecosytem""]]",0.044973063,227667.2604,20.999,1.6471212,4.3494797,-23.629337,0,3610467.831,0,4497306.27,2022-12-22T20:46
19476,TiFi Token,TIFI,tifi-token,FALSE,FALSE,682186760,1.00E+15,2022-04-11T18:22:49,20,951,2022-12-22T20:46,[[]],4.46E-08,32220.16715,15.6019,1.2690856,-1.3207992,-6.934812,0,3602366.367,0,4.46E+07,2022-12-22T20:46
8271,Poolz Finance,POOLZ,poolz-finance,FALSE,FALSE,3822410,0,2021-01-18T00:00,21,952,2022-12-22T20:46,"[[""polkadot-ecosystem""::""launchpad""::""avalanche-ecosystem""::""ferrum-network""::""bnb-chain""]]",0.942264678,168097.7941,-4.9455,-1.6918473,0.7334433,-5.1015806,0,3601722.053,0,4704049.11,2022-12-22T20:46
16104,PearDAO,PEX,peardao,FALSE,FALSE,52300308,1.00E+09,2022-03-13T10:01:45,7,953,2022-12-22T20:46,"[[""decentralized-exchange-dex-token""::""dex""]]",0.068510932,158227.12,12.7285,1.3932223,-0.39134148,-6.983132,0,3583142.874,0,6.85E+07,2022-12-22T20:46
3136,MEET.ONE,MEETONE,meetone,FALSE,FALSE,1913271866,0,2018-08-10T00:00,5,954,2022-12-22T20:46,"[[""platform""::""dapp""]]",0.001861735,0,0,0.99939466,-0.7366515,-6.1437473,0,3562005.551,0,1.86E+07,2022-12-22T20:46
8163,Exeedme,XED,exeedme,FALSE,FALSE,89830975,1.00E+08,2021-01-02T00:00,30,955,2022-12-22T20:46,"[[""gambling""::""collectibles-nfts""::""gaming""::""dao""::""ethereum-ecosystem""::""polkadot-ecosystem""::""launchpad""::""metaverse""::""polkastarter""::""polygon-ecosystem""::""play-to-earn""::""web3""::""bnb-chain""]]",0.039344287,172681.4594,18.6067,0.9648273,0.7530459,-6.5619235,0,3534335.692,0,3934428.7,2022-12-22T20:46
1807,Santiment Network Token,SAN,santiment,FALSE,FALSE,63293578,0,2017-07-12T00:00,8,956,2022-12-22T20:46,"[[""asset-management""::""ai-big-data""::""crowdsourcing""]]",0.055214529,400.4987293,14.6909,1.9307315,1.822113,-9.952988,0,3494725.148,0,4601413.2,2022-12-22T20:46
9523,PKT,PKT,pkt,FALSE,FALSE,-947025231,6.00E+09,2021-05-01T00:00,3,957,2022-12-22T20:46,"[[""marketplace""::""sharing-economy""]]",0.00103842,58137.48586,-26.3013,0.06855492,-0.5549644,3.736979,0,3476568.833,0,6230517.91,2022-12-22T20:46
4809,Project WITH,WIKEN,project-with,FALSE,FALSE,937198527,1.06E+09,2019-11-09T00:00,8,958,2022-12-22T20:46,[[]],0.003694634,69227.08361,-41.9642,0.12026082,-1.89421,-18.103397,0,3462605.505,0,3908133.66,2022-12-22T20:46
13383,CropBytes,CBX,cropbytes,FALSE,FALSE,105664002,5.00E+08,2021-10-27T07:19:19,8,959,2022-12-22T20:46,"[[""play-to-earn""]]",0.032753911,162168.126,9.076,0.36752376,-2.5994492,9.69664,0,3460909.368,0,1.64E+07,2022-12-22T20:46
16481,Kasta,KASTA,kasta,FALSE,FALSE,129983580,1.50E+09,2021-12-27T05:08:35,19,960,2022-12-22T20:46,[[]],0.026497563,231659.4612,-8.6966,0.01115081,-2.372719,-9.147326,0,3444248.093,0,3.97E+07,2022-12-22T20:46
20056,Caduceus,CMP,caduceus-foundation,FALSE,FALSE,36732438,1.00E+09,2022-05-09T19:37:16,6,961,2022-12-22T20:46,[[]],0.093582844,396567.6087,-24.7269,0.7699938,-8.225915,-29.325462,0,3437526.047,0,9.36E+07,2022-12-22T20:46
4075,CryptoFranc,XCHF,cryptofranc,FALSE,FALSE,3100000,0,2019-07-02T00:00,7,962,2022-12-22T20:46,"[[""store-of-value""::""stablecoin""]]",1.082844549,23356.53819,5237.7394,0.8689955,1.3444022,1.8387562,0,3356818.103,0,3356818.1,2022-12-22T20:46
5634,Fuse Network,FUSE,fuse-network,FALSE,FALSE,55045523,0,2021-02-01T00:00,36,963,2022-12-22T20:46,"[[""bnb-chain""]]",0.060723476,353511.61,-22.5581,1.0205775,-0.8296067,-6.341515,0,3342555.528,0,1.91E+07,2022-12-22T20:46
5541,Xaya,CHI,xaya,FALSE,FALSE,48462894,7.73E+07,2020-05-05T00:00,13,964,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""polkadot-ecosystem""::""metaverse""::""play-to-earn""]]",0.068921533,8569.578856,-2.4898,1.939843,0.8295454,-6.961323,0,3340137.018,0,5327905.51,2022-12-22T20:46
10421,Torum,XTM,torum,FALSE,FALSE,168896597,8.00E+08,2021-06-14T00:00,19,965,2022-12-22T20:46,"[[""platform""::""communications-social-media""::""collectibles-nfts""::""defi""::""ethereum-ecosystem""::""yield-farming""::""social-token""::""launchpad""::""wrapped-tokens""::""metaverse""::""huobi-capital-portfolio""::""web3""::""bnb-chain""]]",0.019627959,533348.5066,26.1386,1.9394523,2.044701,-1.6468545,0,3315095.464,0,1.57E+07,2022-12-22T20:46
3850,OTOCASH,OTO,otocash,FALSE,FALSE,36820603,0,2019-04-09T00:00,4,966,2022-12-22T20:46,"[[""mineable""::""pos""::""medium-of-exchange""]]",0.089999165,0,0,-0.00205059,-0.00859807,-0.00901646,0,3313823.584,0,3447635.15,2022-12-22T20:46
2316,DeepBrain Chain,DBC,deepbrain-chain,FALSE,FALSE,-1094967296,1.00E+10,2017-12-28T00:00,12,967,2022-12-22T20:46,"[[""platform""::""ai-big-data""::""distributed-computing""::""substrate""::""polkadot""::""polkadot-ecosystem""::""metaverse""]]",0.001035436,593180.8949,1.2353,-0.5903666,2.5267515,-29.331406,0,3313395.341,0,1.04E+07,2022-12-22T20:46
4245,Enecuum,ENQ,enecuum,FALSE,FALSE,204511315,3.50E+08,2019-08-13T00:00,3,968,2022-12-22T20:46,"[[""mineable""::""pos""::""pow""::""masternodes""::""smart-contracts""]]",0.016153292,25651.1752,-8.311,0.2091888,-0.19973779,-4.0955176,0,3303530.95,0,5653652.13,2022-12-22T20:46
1789,Populous,PPT,populous,FALSE,FALSE,53252245,5.33E+07,2017-07-10T00:00,13,969,2022-12-22T20:46,"[[""logistics""]]",0.061992017,145823.3883,15.4529,0.18623781,9.69557,-6.7967587,0,3301214.119,0,3301214.12,2022-12-22T20:46
10047,EPIK Prime,EPIK,epik-prime,FALSE,FALSE,576506867,2.00E+09,2021-05-25T00:00,18,970,2022-12-22T20:46,"[[""collectibles-nfts""::""gaming""::""metaverse""::""animoca-brands-portfolio""]]",0.005702555,35469.64868,-14.124,-0.05495659,-0.58676815,-5.695918,0,3287562.105,0,1.14E+07,2022-12-22T20:46
3893,ChangeNOW Token,NOW,now-token,FALSE,FALSE,84803670,0,2019-04-29T00:00,5,971,2022-12-22T20:46,"[[""ethereum-ecosystem""::""binance-chain""]]",0.038697884,12.09296668,-96.0313,1.9475744,-1.2246639,-6.674965,0,3281722.601,0,7730425.15,2022-12-22T20:46
11578,Cirus Foundation,CIRUS,cirus-foundation,FALSE,FALSE,33854212,2.50E+08,2021-09-02T15:29:40,18,972,2022-12-22T20:46,[[]],0.096251604,506087.3323,-2.2593,1.2994143,1.6187711,-3.0574133,0,3258522.283,0,2.41E+07,2022-12-22T20:46
20949,Origin Dollar Governance,OGV,origin-dollar-governance,FALSE,FALSE,859782377,5.00E+09,2022-07-12T08:23:27,8,973,2022-12-22T20:46,"[[""ethereum-ecosystem""]]",0.003785923,607850.4205,-12.2033,1.6031351,-0.27789852,-10.824264,0,3255069.935,0,1.89E+07,2022-12-22T20:46
4197,ShareToken,SHR,sharetoken,FALSE,FALSE,-1924694514,0,2019-11-26T00:00,13,974,2022-12-22T20:46,[[]],0.001370445,26684.6291,-35.0107,1.9551971,-1.38952,-2.8123684,0,3248328.429,0,8818073.58,2022-12-22T20:46
12859,DogeBonk,DOBO,dogebonk,FALSE,FALSE,-466887339,1.00E+15,2021-10-19T00:31:36,5,975,2022-12-22T20:46,"[[""memes""::""analytics""::""doggone-doggerel""::""bnb-chain""]]",5.56E-09,890.9283318,1.201,1.3773135,-0.22770631,-8.437088,0,3239506.048,0,5556997.9,2022-12-22T20:46
66,Nxt,NXT,nxt,FALSE,FALSE,998999941,1.00E+09,2013-12-04T00:00,12,976,2022-12-22T20:46,"[[""hybrid-pos-lpos""::""pos""::""platform""::""enterprise-solutions""::""state-channel""]]",0.00322915,3049.204531,-81.4381,0.38463587,-1.9457749,-1.5774189,0,3225920.172,0,3229149.51,2022-12-22T20:46
2677,Linker Coin,LNC,linker-coin,FALSE,FALSE,112776150,0,2018-04-25T00:00,2,977,2022-12-22T20:46,[[]],0.028594528,0,-100,0.6946724,-18.863928,-0.8850214,0,3224780.729,0,1.43E+07,2022-12-22T20:46
8937,Woonkly Power,WOOP,woonkly-power,FALSE,FALSE,156732023,1.00E+09,2021-03-24T00:00,21,978,2022-12-22T20:46,"[[""bnb-chain""]]",0.020496941,124354.3393,34.3037,1.1615182,3.1208825,1.9077188,0,3212527.11,0,2.05E+07,2022-12-22T20:46
3853,MultiVAC,MTV,multivac,FALSE,FALSE,-707597870,0,2019-04-11T00:00,16,979,2022-12-22T20:46,"[[""bnb-chain""]]",8.90E-04,324025.2307,-55.7237,0.18398611,-0.40548617,-8.253271,0,3192454.103,0,8899150.67,2022-12-22T20:46
10099,KALM,KALM,kalmar,FALSE,FALSE,5674845,1.00E+07,2021-05-27T00:00,12,980,2022-12-22T20:46,"[[""collectibles-nfts""::""defi""::""yield-farming""::""lending-borowing""::""bnb-chain""]]",0.56215688,21348.55643,-10.8733,0.84287786,2.001879,-0.7384368,0,3190153.383,0,5621568.8,2022-12-22T20:46
7395,Atari Token,ATRI,atari-token,FALSE,FALSE,1481092185,1.98E+09,2020-10-30T00:00,47,981,2022-12-22T20:46,"[[""gambling""::""collectibles-nfts""::""gaming""::""ethereum-ecosystem""::""metaverse""::""polygon-ecosystem""::""fantom-ecosystem""::""bnb-chain""]]",0.002153602,2859.125608,-8.3066,0.56872225,-7.541736,-1.828088,0,3189682.944,0,4253540.74,2022-12-22T20:46
2891,Cardstack,CARD,cardstack,FALSE,FALSE,-1936984379,6.00E+09,2018-07-03T00:00,5,982,2022-12-22T20:46,[[]],0.001344039,21835.74555,576.6156,1.947229,5.038079,-2.0100722,0,3169219.952,0,8064231.33,2022-12-22T20:46
3875,Valor Token,VALOR,valor-token,FALSE,FALSE,20036000,0,2019-04-18T00:00,4,983,2022-12-22T20:46,"[[""asset-management""]]",0.157923431,55064.34757,-17.4208,1.1602105,-9.488861,-12.512238,0,3164153.866,0,1.18E+07,2022-12-22T20:46
2342,Covesting,COV,covesting,FALSE,FALSE,16787851,0,2018-01-23T00:00,9,984,2022-12-22T20:46,"[[""asset-management""::""bnb-chain""]]",0.187322924,106246.9128,-14.9881,1.1961414,-1.915833,3.4843223,0,3144749.384,0,3515648.77,2022-12-22T20:46
